,u_id,a_id,profile,title,score
37534,1078,30831,TakamakiJoker,Kono Subarashii Sekai ni Shukufuku wo!,8
37540,1296,30831,Zaku88,Kono Subarashii Sekai ni Shukufuku wo!,7
37547,1417,30831,GrayRealm,Kono Subarashii Sekai ni Shukufuku wo!,7
37551,1484,30831,Artrill,Kono Subarashii Sekai ni Shukufuku wo!,6
37559,1948,30831,Notshane,Kono Subarashii Sekai ni Shukufuku wo!,7
37566,2335,30831,xcomprr,Kono Subarashii Sekai ni Shukufuku wo!,8
37567,2389,30831,nanakox21,Kono Subarashii Sekai ni Shukufuku wo!,8
37581,3413,30831,lawlmartz,Kono Subarashii Sekai ni Shukufuku wo!,5
37603,6009,30831,LeaderTGW,Kono Subarashii Sekai ni Shukufuku wo!,9
37758,16,16067,OVERPOWERED99,Nagi no Asu kara,8
37759,31,16067,ggultra2764,Nagi no Asu kara,7
37761,104,16067,jc9622,Nagi no Asu kara,8
37762,131,16067,PixlReality,Nagi no Asu kara,9
37764,224,16067,bearvarine,Nagi no Asu kara,7
37765,258,16067,Fear_the_Reefer,Nagi no Asu kara,5
37766,376,16067,captjoe213,Nagi no Asu kara,10
37768,449,16067,HaXXspetten,Nagi no Asu kara,10
37769,456,16067,Stark700,Nagi no Asu kara,8
37770,460,16067,PyraXadon,Nagi no Asu kara,9
37774,550,16067,Tyrannicswine117,Nagi no Asu kara,8
37778,855,16067,RyanSpring,Nagi no Asu kara,6
37787,1223,16067,Seidai,Nagi no Asu kara,8
37794,1623,16067,Link_of_Hyrule,Nagi no Asu kara,7
37975,16,34822,OVERPOWERED99,Tsuki ga Kirei,9
37976,50,34822,BabyGirl06301,Tsuki ga Kirei,9
37977,97,34822,LegendAqua,Tsuki ga Kirei,8
37981,280,34822,BanjoTheBear,Tsuki ga Kirei,9
37984,387,34822,KyasutoNaito,Tsuki ga Kirei,9
37986,451,34822,papsoshea,Tsuki ga Kirei,9
37988,550,34822,Tyrannicswine117,Tsuki ga Kirei,9
38001,1484,34822,Artrill,Tsuki ga Kirei,7
38011,2138,34822,Agent_Redacted,Tsuki ga Kirei,10
38015,2285,34822,BlackCicero,Tsuki ga Kirei,9
38018,2335,34822,xcomprr,Tsuki ga Kirei,7
38020,2368,34822,hexashadow13,Tsuki ga Kirei,9
38038,5395,34822,wolfwing,Tsuki ga Kirei,10
38065,12207,34822,Blood_Diver_A,Tsuki ga Kirei,9
39325,16,5081,OVERPOWERED99,Bakemonogatari,6
39326,33,5081,BowlingJD,Bakemonogatari,9
39327,34,5081,gwern,Bakemonogatari,9
39328,61,5081,Paulwillson26,Bakemonogatari,10
39329,104,5081,jc9622,Bakemonogatari,9
39330,117,5081,Falco2424,Bakemonogatari,7
39340,228,5081,ratchet573,Bakemonogatari,8
39344,480,5081,TrashDax,Bakemonogatari,8
39349,655,5081,Micsupreeme,Bakemonogatari,8
39353,901,5081,literaturenerd,Bakemonogatari,6
39356,1057,5081,NeverKnowsBest26,Bakemonogatari,9
39358,1078,5081,TakamakiJoker,Bakemonogatari,9
39363,1484,5081,Artrill,Bakemonogatari,8
39365,1623,5081,Link_of_Hyrule,Bakemonogatari,6
39366,1627,5081,AmericanSomnium,Bakemonogatari,10
39367,1686,5081,kokuborou,Bakemonogatari,9
39368,1762,5081,camay1997,Bakemonogatari,10
39388,2933,5081,SanaeK10,Bakemonogatari,8
39399,3327,5081,Marthgun,Bakemonogatari,2
39423,5520,5081,Simonian,Bakemonogatari,5
40019,16,31953,OVERPOWERED99,New Game!,9
40020,97,31953,LegendAqua,New Game!,9
40021,104,31953,jc9622,New Game!,9
40022,109,31953,ktulu007,New Game!,8
40023,131,31953,PixlReality,New Game!,8
40025,280,31953,BanjoTheBear,New Game!,7
40026,285,31953,earl_of_sandvich,New Game!,8
40027,449,31953,HaXXspetten,New Game!,9
40028,456,31953,Stark700,New Game!,7
40029,460,31953,PyraXadon,New Game!,6
40031,530,31953,AnimeFan48,New Game!,8
40032,667,31953,Rabb2t,New Game!,8
40033,1296,31953,Zaku88,New Game!,4
40034,1349,31953,Vaenny,New Game!,7
40035,1565,31953,Veronin,New Game!,7
40038,1762,31953,camay1997,New Game!,8
40042,2389,31953,nanakox21,New Game!,7
40048,2937,31953,AobaSuzukaze,New Game!,9
40060,6009,31953,LeaderTGW,New Game!,6
40179,16,10793,OVERPOWERED99,Guilty Crown,7
40180,31,10793,ggultra2764,Guilty Crown,5
40181,104,10793,jc9622,Guilty Crown,7
40182,300,10793,Biogundam,Guilty Crown,4
40183,462,10793,Flawfinder,Guilty Crown,8
40187,591,10793,explicit707,Guilty Crown,7
40188,650,10793,Archaeon,Guilty Crown,6
40189,667,10793,Rabb2t,Guilty Crown,7
40192,736,10793,mrsKWON,Guilty Crown,7
40193,751,10793,Hectotane,Guilty Crown,4
40197,855,10793,RyanSpring,Guilty Crown,8
40200,1012,10793,animegirlism,Guilty Crown,7
40201,1057,10793,NeverKnowsBest26,Guilty Crown,4
40202,1078,10793,TakamakiJoker,Guilty Crown,4
40204,1098,10793,Julius_Light,Guilty Crown,9
40205,1223,10793,Seidai,Guilty Crown,7
40209,1623,10793,Link_of_Hyrule,Guilty Crown,3
40240,3413,10793,lawlmartz,Guilty Crown,7
40633,16,24765,OVERPOWERED99,Gakkougurashi!,8
40634,77,24765,ZephSilver,Gakkougurashi!,5
40635,104,24765,jc9622,Gakkougurashi!,8
40639,280,24765,BanjoTheBear,Gakkougurashi!,7
40640,282,24765,JustaMAL,Gakkougurashi!,6
40641,449,24765,HaXXspetten,Gakkougurashi!,9
40642,456,24765,Stark700,Gakkougurashi!,7
40644,480,24765,TrashDax,Gakkougurashi!,9
40645,550,24765,Tyrannicswine117,Gakkougurashi!,8
40647,936,24765,ItIsIDio,Gakkougurashi!,4
40652,1003,24765,DarknessReality,Gakkougurashi!,10
40668,1713,24765,SovietWeeb,Gakkougurashi!,8
40677,2933,24765,SanaeK10,Gakkougurashi!,4
40681,3413,24765,lawlmartz,Gakkougurashi!,6
40687,6009,24765,LeaderTGW,Gakkougurashi!,7
41065,16,11617,OVERPOWERED99,High School DxD,6
41066,31,11617,ggultra2764,High School DxD,6
41067,54,11617,Eoussama,High School DxD,7
41068,228,11617,ratchet573,High School DxD,7
41069,376,11617,captjoe213,High School DxD,9
41070,422,11617,TheBrainintheJar,High School DxD,5
41071,456,11617,Stark700,High School DxD,8
41074,550,11617,Tyrannicswine117,High School DxD,9
41076,655,11617,Micsupreeme,High School DxD,7
41078,901,11617,literaturenerd,High School DxD,5
41079,1098,11617,Julius_Light,High School DxD,7
41083,1296,11617,Zaku88,High School DxD,7
41089,2213,11617,Nasty001,High School DxD,6
41090,2368,11617,hexashadow13,High School DxD,10
41091,2417,11617,ImRingo,High School DxD,7
41098,2937,11617,AobaSuzukaze,High School DxD,9
41109,4946,11617,Snakeskins,High School DxD,10
41339,16,27899,OVERPOWERED99,Tokyo Ghoul √A,5
41341,50,27899,BabyGirl06301,Tokyo Ghoul √A,8
41342,77,27899,ZephSilver,Tokyo Ghoul √A,4
41343,267,27899,AbsarNaeem,Tokyo Ghoul √A,8
41344,280,27899,BanjoTheBear,Tokyo Ghoul √A,1
41346,456,27899,Stark700,Tokyo Ghoul √A,7
41349,550,27899,Tyrannicswine117,Tokyo Ghoul √A,6
41350,655,27899,Micsupreeme,Tokyo Ghoul √A,5
41353,1003,27899,DarknessReality,Tokyo Ghoul √A,10
41354,1078,27899,TakamakiJoker,Tokyo Ghoul √A,3
41358,1223,27899,Seidai,Tokyo Ghoul √A,7
41365,1623,27899,Link_of_Hyrule,Tokyo Ghoul √A,2
41366,1627,27899,AmericanSomnium,Tokyo Ghoul √A,5
41367,1686,27899,kokuborou,Tokyo Ghoul √A,2
41391,3413,27899,lawlmartz,Tokyo Ghoul √A,4
41392,3415,27899,mercury1980,Tokyo Ghoul √A,4
41589,16,15583,OVERPOWERED99,Date A Live,7
41590,131,15583,PixlReality,Date A Live,8
41592,228,15583,ratchet573,Date A Live,6
41595,422,15583,TheBrainintheJar,Date A Live,6
41596,456,15583,Stark700,Date A Live,6
41597,460,15583,PyraXadon,Date A Live,8
41598,503,15583,mouthpiece,Date A Live,1
41599,594,15583,EggheadLuna,Date A Live,6
41601,966,15583,Gonzo-lewd,Date A Live,5
41603,1296,15583,Zaku88,Date A Live,4
41604,1349,15583,Vaenny,Date A Live,6
41607,1565,15583,Veronin,Date A Live,5
41610,1785,15583,Mikame-,Date A Live,9
41613,2417,15583,ImRingo,Date A Live,5
41622,3415,15583,mercury1980,Date A Live,6
41696,50,21881,BabyGirl06301,Sword Art Online II,8
41697,76,21881,Lindle,Sword Art Online II,3
41698,77,21881,ZephSilver,Sword Art Online II,4
41699,104,21881,jc9622,Sword Art Online II,8
41700,109,21881,ktulu007,Sword Art Online II,3
41701,131,21881,PixlReality,Sword Art Online II,9
41703,228,21881,ratchet573,Sword Art Online II,5
41704,267,21881,AbsarNaeem,Sword Art Online II,9
41705,280,21881,BanjoTheBear,Sword Art Online II,7
41706,285,21881,earl_of_sandvich,Sword Art Online II,6
41707,300,21881,Biogundam,Sword Art Online II,4
41709,456,21881,Stark700,Sword Art Online II,6
41710,460,21881,PyraXadon,Sword Art Online II,8
41714,550,21881,Tyrannicswine117,Sword Art Online II,8
41718,935,21881,themegamancave,Sword Art Online II,4
41721,966,21881,Gonzo-lewd,Sword Art Online II,4
41723,1077,21881,CodeBlazeFate,Sword Art Online II,7
41724,1223,21881,Seidai,Sword Art Online II,7
41726,1309,21881,Lord_Rutsah,Sword Art Online II,8
41732,1565,21881,Veronin,Sword Art Online II,4
41734,1623,21881,Link_of_Hyrule,Sword Art Online II,3
41743,2937,21881,AobaSuzukaze,Sword Art Online II,10
41757,3413,21881,lawlmartz,Sword Art Online II,5
41760,3554,21881,LIQfilms,Sword Art Online II,2
41792,8074,21881,Yuu_Masuhara,Sword Art Online II,5
42157,97,31404,LegendAqua,Netoge no Yome wa Onnanoko ja Nai to Omotta?,8
42158,104,31404,jc9622,Netoge no Yome wa Onnanoko ja Nai to Omotta?,7
42161,280,31404,BanjoTheBear,Netoge no Yome wa Onnanoko ja Nai to Omotta?,4
42163,332,31404,ShySorcerer,Netoge no Yome wa Onnanoko ja Nai to Omotta?,5
42165,376,31404,captjoe213,Netoge no Yome wa Onnanoko ja Nai to Omotta?,8
42167,456,31404,Stark700,Netoge no Yome wa Onnanoko ja Nai to Omotta?,6
42168,460,31404,PyraXadon,Netoge no Yome wa Onnanoko ja Nai to Omotta?,7
42169,467,31404,Whoahoho,Netoge no Yome wa Onnanoko ja Nai to Omotta?,1
42172,550,31404,Tyrannicswine117,Netoge no Yome wa Onnanoko ja Nai to Omotta?,7
42175,1296,31404,Zaku88,Netoge no Yome wa Onnanoko ja Nai to Omotta?,7
42177,1349,31404,Vaenny,Netoge no Yome wa Onnanoko ja Nai to Omotta?,8
42179,1565,31404,Veronin,Netoge no Yome wa Onnanoko ja Nai to Omotta?,4
42183,2368,31404,hexashadow13,Netoge no Yome wa Onnanoko ja Nai to Omotta?,8
42190,6009,31404,LeaderTGW,Netoge no Yome wa Onnanoko ja Nai to Omotta?,8
42425,109,2476,ktulu007,School Days,2
42432,228,2476,ratchet573,School Days,3
42437,460,2476,PyraXadon,School Days,1
42441,583,2476,brynolf,School Days,8
42444,651,2476,Master10K,School Days,7
42445,655,2476,Micsupreeme,School Days,6
42451,843,2476,GarlandReese,School Days,2
42453,901,2476,literaturenerd,School Days,3
42458,1057,2476,NeverKnowsBest26,School Days,3
42498,3413,2476,lawlmartz,School Days,6
42499,3415,2476,mercury1980,School Days,2
42521,4808,2476,mistah-manila,School Days,10
42540,5520,2476,Simonian,School Days,9
42547,5956,2476,Caleb_Marvell,School Days,7
42548,6009,2476,LeaderTGW,School Days,9
42655,12207,2476,Blood_Diver_A,School Days,6
44563,31,14813,ggultra2764,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
44564,50,14813,BabyGirl06301,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44566,104,14813,jc9622,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44567,109,14813,ktulu007,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
44570,267,14813,AbsarNaeem,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44571,300,14813,Biogundam,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,6
44573,456,14813,Stark700,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44576,530,14813,AnimeFan48,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
44577,667,14813,Rabb2t,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44581,1098,14813,Julius_Light,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44584,1223,14813,Seidai,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
44606,2335,14813,xcomprr,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44623,3415,14813,mercury1980,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
44699,8074,14813,Yuu_Masuhara,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
45687,31,28223,ggultra2764,Death Parade,9
45689,50,28223,BabyGirl06301,Death Parade,10
45690,77,28223,ZephSilver,Death Parade,5
45692,109,28223,ktulu007,Death Parade,9
45696,228,28223,ratchet573,Death Parade,8
45698,267,28223,AbsarNaeem,Death Parade,10
45699,280,28223,BanjoTheBear,Death Parade,6
45704,456,28223,Stark700,Death Parade,9
45705,460,28223,PyraXadon,Death Parade,9
45706,480,28223,TrashDax,Death Parade,9
45708,550,28223,Tyrannicswine117,Death Parade,9
45711,855,28223,RyanSpring,Death Parade,8
45714,901,28223,literaturenerd,Death Parade,5
45716,966,28223,Gonzo-lewd,Death Parade,8
45720,1012,28223,animegirlism,Death Parade,9
45724,1098,28223,Julius_Light,Death Parade,10
45737,1623,28223,Link_of_Hyrule,Death Parade,5
45738,1627,28223,AmericanSomnium,Death Parade,9
45749,2138,28223,Agent_Redacted,Death Parade,10
45778,3413,28223,lawlmartz,Death Parade,10
45780,3415,28223,mercury1980,Death Parade,5
45837,8074,28223,Yuu_Masuhara,Death Parade,8
46220,31,121,ggultra2764,Fullmetal Alchemist,9
46222,58,121,ParaParaJMo,Fullmetal Alchemist,9
46227,376,121,captjoe213,Fullmetal Alchemist,8
46228,419,121,TheLlama,Fullmetal Alchemist,9
46229,523,121,kajia,Fullmetal Alchemist,10
46231,574,121,jzmcdaisy2112,Fullmetal Alchemist,7
46232,583,121,brynolf,Fullmetal Alchemist,8
46234,650,121,Archaeon,Fullmetal Alchemist,9
46235,678,121,jet2r0cks,Fullmetal Alchemist,9
46240,809,121,FullmetalCowboy,Fullmetal Alchemist,9
46243,901,121,literaturenerd,Fullmetal Alchemist,10
46245,1296,121,Zaku88,Fullmetal Alchemist,8
46247,1893,121,SupremeLord,Fullmetal Alchemist,7
46258,3005,121,Huntsman,Fullmetal Alchemist,10
46422,31,13759,ggultra2764,Sakura-sou no Pet na Kanojo,7
46423,61,13759,Paulwillson26,Sakura-sou no Pet na Kanojo,9
46425,104,13759,jc9622,Sakura-sou no Pet na Kanojo,9
46426,109,13759,ktulu007,Sakura-sou no Pet na Kanojo,1
46427,131,13759,PixlReality,Sakura-sou no Pet na Kanojo,9
46430,224,13759,bearvarine,Sakura-sou no Pet na Kanojo,8
46432,456,13759,Stark700,Sakura-sou no Pet na Kanojo,7
46433,460,13759,PyraXadon,Sakura-sou no Pet na Kanojo,9
46436,655,13759,Micsupreeme,Sakura-sou no Pet na Kanojo,7
46444,1223,13759,Seidai,Sakura-sou no Pet na Kanojo,8
46445,1309,13759,Lord_Rutsah,Sakura-sou no Pet na Kanojo,9
46448,1686,13759,kokuborou,Sakura-sou no Pet na Kanojo,9
46456,1784,13759,helur,Sakura-sou no Pet na Kanojo,9
46461,2177,13759,Joby05,Sakura-sou no Pet na Kanojo,9
46469,2417,13759,ImRingo,Sakura-sou no Pet na Kanojo,8
46481,3415,13759,mercury1980,Sakura-sou no Pet na Kanojo,5
46499,4946,13759,Snakeskins,Sakura-sou no Pet na Kanojo,7
46510,5956,13759,Caleb_Marvell,Sakura-sou no Pet na Kanojo,10
46768,31,6,ggultra2764,Trigun,8
46769,43,6,HybridMedia,Trigun,9
46770,58,6,ParaParaJMo,Trigun,9
46771,117,6,Falco2424,Trigun,6
46772,300,6,Biogundam,Trigun,7
46774,457,6,Krunchyman,Trigun,2
46775,523,6,kajia,Trigun,8
46777,550,6,Tyrannicswine117,Trigun,9
46779,574,6,jzmcdaisy2112,Trigun,7
46781,651,6,Master10K,Trigun,9
46784,809,6,FullmetalCowboy,Trigun,9
46785,901,6,literaturenerd,Trigun,10
46786,908,6,THEAnimeHERO,Trigun,7
46790,1078,6,TakamakiJoker,Trigun,8
46793,1158,6,Rikuson1,Trigun,5
46795,1508,6,AnimeBW,Trigun,8
46803,2177,6,Joby05,Trigun,8
46806,2939,6,ProfaneValkyrie,Trigun,7
46846,11296,6,bloge,Trigun,6
47225,31,30,ggultra2764,Neon Genesis Evangelion,7
47226,43,30,HybridMedia,Neon Genesis Evangelion,8
47227,76,30,Lindle,Neon Genesis Evangelion,5
47229,109,30,ktulu007,Neon Genesis Evangelion,1
47232,258,30,Fear_the_Reefer,Neon Genesis Evangelion,7
47236,419,30,TheLlama,Neon Genesis Evangelion,9
47237,422,30,TheBrainintheJar,Neon Genesis Evangelion,9
47239,480,30,TrashDax,Neon Genesis Evangelion,8
47241,523,30,kajia,Neon Genesis Evangelion,7
47245,574,30,jzmcdaisy2112,Neon Genesis Evangelion,9
47248,583,30,brynolf,Neon Genesis Evangelion,9
47249,591,30,explicit707,Neon Genesis Evangelion,9
47250,594,30,EggheadLuna,Neon Genesis Evangelion,8
47254,650,30,Archaeon,Neon Genesis Evangelion,5
47258,678,30,jet2r0cks,Neon Genesis Evangelion,9
47259,679,30,Venneh,Neon Genesis Evangelion,8
47264,809,30,FullmetalCowboy,Neon Genesis Evangelion,8
47265,855,30,RyanSpring,Neon Genesis Evangelion,6
47266,901,30,literaturenerd,Neon Genesis Evangelion,7
47269,935,30,themegamancave,Neon Genesis Evangelion,7
47270,936,30,ItIsIDio,Neon Genesis Evangelion,4
47272,1077,30,CodeBlazeFate,Neon Genesis Evangelion,9
47273,1078,30,TakamakiJoker,Neon Genesis Evangelion,9
47282,1623,30,Link_of_Hyrule,Neon Genesis Evangelion,9
47283,1627,30,AmericanSomnium,Neon Genesis Evangelion,8
47285,1686,30,kokuborou,Neon Genesis Evangelion,10
47286,1704,30,barcaman101,Neon Genesis Evangelion,4
47289,1893,30,SupremeLord,Neon Genesis Evangelion,9
47308,2937,30,AobaSuzukaze,Neon Genesis Evangelion,3
47309,3005,30,Huntsman,Neon Genesis Evangelion,1
47350,5956,30,Caleb_Marvell,Neon Genesis Evangelion,9
48027,31,13601,ggultra2764,Psycho-Pass,9
48028,43,13601,HybridMedia,Psycho-Pass,8
48031,50,13601,BabyGirl06301,Psycho-Pass,9
48032,54,13601,Eoussama,Psycho-Pass,9
48033,61,13601,Paulwillson26,Psycho-Pass,10
48036,109,13601,ktulu007,Psycho-Pass,9
48037,117,13601,Falco2424,Psycho-Pass,7
48039,131,13601,PixlReality,Psycho-Pass,10
48040,228,13601,ratchet573,Psycho-Pass,9
48042,267,13601,AbsarNaeem,Psycho-Pass,9
48043,332,13601,ShySorcerer,Psycho-Pass,7
48044,337,13601,Injenss,Psycho-Pass,10
48047,422,13601,TheBrainintheJar,Psycho-Pass,6
48048,456,13601,Stark700,Psycho-Pass,8
48049,503,13601,mouthpiece,Psycho-Pass,5
48050,550,13601,Tyrannicswine117,Psycho-Pass,9
48051,574,13601,jzmcdaisy2112,Psycho-Pass,6
48053,591,13601,explicit707,Psycho-Pass,9
48054,641,13601,Toucanbird,Psycho-Pass,9
48056,736,13601,mrsKWON,Psycho-Pass,9
48057,855,13601,RyanSpring,Psycho-Pass,8
48058,901,13601,literaturenerd,Psycho-Pass,10
48059,907,13601,Gundroog,Psycho-Pass,4
48060,936,13601,ItIsIDio,Psycho-Pass,6
48064,1012,13601,animegirlism,Psycho-Pass,9
48066,1057,13601,NeverKnowsBest26,Psycho-Pass,7
48067,1077,13601,CodeBlazeFate,Psycho-Pass,8
48068,1098,13601,Julius_Light,Psycho-Pass,9
48078,1623,13601,Link_of_Hyrule,Psycho-Pass,8
48082,1893,13601,SupremeLord,Psycho-Pass,9
48090,2417,13601,ImRingo,Psycho-Pass,8
48110,3327,13601,Marthgun,Psycho-Pass,10
48470,31,37999,ggultra2764,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,5
48472,54,37999,Eoussama,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8
48473,97,37999,LegendAqua,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,10
48480,381,37999,Karhu,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,9
